,linha,origem,destino,paradas,preco,mes_voo,dia_voo,hora_partida,min_partida,horas_total_duracao,hora_chegada,min_chegada
3009,IndiGo,Kolkata,Banglore,0,4148,3,21,21,25,2.6666666666666665,0,5
3010,Multiple carriers,Delhi,Cochin,1,13587,6,6,11,30,9.5,21,0
3011,Jet Airways,Mumbai,Hyderabad,0,2759,3,21,3,5,1.3333333333333333,4,25
3012,Jet Airways,Banglore,Delhi,0,7229,5,15,19,50,3.0,22,50
3013,Air India,Delhi,Cochin,2,13547,9,5,7,5,24.583333333333332,7,40
3014,SpiceJet,Kolkata,Banglore,0,3873,6,21,6,55,2.5833333333333335,9,30
3015,Jet Airways,Kolkata,Banglore,1,14388,5,21,16,30,12.166666666666666,4,40
3016,Jet Airways,Kolkata,Banglore,1,13731,5,24,18,55,15.166666666666666,10,5
3017,SpiceJet,Kolkata,Banglore,0,3815,3,27,6,55,2.6666666666666665,9,35
3018,Jet Airways,Mumbai,Hyderabad,0,5678,3,15,15,50,1.5,17,20
3019,Jet Airways,Kolkata,Banglore,1,9663,9,5,8,25,24.916666666666668,9,20
3020,GoAir,Kolkata,Banglore,1,8855,5,21,16,40,7.583333333333333,0,15
3021,Jet Airways,Delhi,Cochin,2,15129,9,5,9,40,18.75,4,25
3022,Jet Airways,Banglore,New Delhi,1,13555,3,18,16,55,6.083333333333333,23,0
3023,Jet Airways,Kolkata,Banglore,1,10844,5,21,21,10,11.083333333333334,8,15
3024,Jet Airways,Banglore,New Delhi,1,7832,3,21,11,40,9.666666666666666,21,20
3025,Jet Airways,Delhi,Cochin,2,11150,6,27,23,5,13.5,12,35
3026,Vistara,Kolkata,Banglore,1,8452,9,5,20,20,14.416666666666666,10,45
3027,Multiple carriers,Delhi,Cochin,1,9646,9,6,9,45,6.416666666666667,16,10
3028,IndiGo,Banglore,Delhi,0,3943,6,24,10,10,2.8333333333333335,13,0
3029,GoAir,Delhi,Cochin,1,5281,12,6,7,0,5.916666666666667,12,55
3030,Air India,Delhi,Cochin,2,14667,1,6,17,15,14.416666666666666,7,40
3031,Jet Airways,Kolkata,Banglore,1,14571,5,24,20,0,13.333333333333334,9,20
3032,Jet Airways,Banglore,New Delhi,1,28097,1,3,5,50,6.5,12,20
3033,Jet Airways,Banglore,New Delhi,1,17471,6,3,20,35,22.583333333333332,19,10
3034,Jet Airways,Delhi,Cochin,1,10577,12,6,8,0,11.0,19,0
3035,Multiple carriers,Delhi,Cochin,1,14848,6,24,11,30,7.75,19,15
3036,IndiGo,Banglore,Delhi,0,4591,4,15,23,30,2.8333333333333335,2,20
3037,IndiGo,Chennai,Kolkata,0,3597,5,18,19,35,2.3333333333333335,21,55
3038,IndiGo,Delhi,Cochin,1,6938,5,27,16,10,6.333333333333333,22,30
3039,Air Asia,Kolkata,Banglore,0,3807,6,24,19,55,2.5,22,25
3040,Jet Airways,Delhi,Cochin,1,10262,12,6,9,0,10.0,19,0
3041,Air India,Kolkata,Banglore,2,11432,9,5,8,20,12.083333333333334,20,25
3042,Jet Airways,Banglore,New Delhi,0,7229,3,21,19,55,2.6666666666666665,22,35
3043,Multiple carriers,Delhi,Cochin,1,14848,5,21,11,30,7.75,19,15
3044,Jet Airways,Kolkata,Banglore,1,8586,5,15,6,30,17.083333333333332,23,35
3045,Multiple carriers,Delhi,Cochin,1,6106,9,4,10,35,8.666666666666666,19,15
3046,SpiceJet,Kolkata,Banglore,0,3873,3,5,22,20,2.3333333333333335,0,40
3047,Jet Airways,Delhi,Cochin,2,15812,6,15,11,40,7.333333333333333,19,0
3048,Jet Airways,Kolkata,Banglore,1,12121,5,24,20,25,18.0,14,25
3049,Jet Airways,Kolkata,Banglore,1,8586,12,5,6,30,13.333333333333334,19,50
3050,Multiple carriers,Delhi,Cochin,1,7354,12,6,7,30,11.75,19,15
3051,IndiGo,Kolkata,Banglore,0,4778,6,3,21,25,2.6666666666666665,0,5
3052,IndiGo,Delhi,Cochin,1,6838,9,6,8,30,12.5,21,0
3053,Multiple carriers,Delhi,Cochin,1,10276,6,3,9,45,12.583333333333334,22,20
3054,Jet Airways,Banglore,Delhi,0,8016,6,18,8,20,3.0,11,20
3055,Air India,Banglore,New Delhi,1,4943,3,21,8,15,10.25,18,30
3056,IndiGo,Banglore,Delhi,0,4823,6,24,8,30,2.8333333333333335,11,20
3057,Jet Airways,Kolkata,Banglore,1,12996,1,4,8,25,7.916666666666667,16,20
3058,Air India,Delhi,Cochin,1,9929,5,27,9,0,10.25,19,15
3059,Multiple carriers,Delhi,Cochin,1,9508,3,6,10,0,15.5,1,30
3060,Air India,Delhi,Cochin,0,5674,3,21,18,5,3.0833333333333335,21,10
3061,IndiGo,Chennai,Kolkata,0,3858,6,18,11,35,2.4166666666666665,14,0
3062,IndiGo,Kolkata,Banglore,0,4804,5,24,22,15,2.5833333333333335,0,50
3063,Multiple carriers,Delhi,Cochin,1,13377,5,27,14,0,11.5,1,30
3064,Jet Airways,Delhi,Cochin,1,12898,5,27,15,0,13.416666666666666,4,25
3065,Air Asia,Kolkata,Banglore,0,4409,1,6,10,20,2.5833333333333335,12,55
3066,Air Asia,Delhi,Cochin,1,8759,1,6,7,55,14.5,22,25
3067,Air India,Banglore,New Delhi,1,10394,3,3,0,30,23.416666666666668,23,55
3068,IndiGo,Chennai,Kolkata,0,3858,3,18,11,35,2.4166666666666665,14,0
3069,Air Asia,Delhi,Cochin,1,6253,6,15,7,55,5.5,13,25
3070,Jet Airways,Delhi,Cochin,2,15129,5,27,19,10,17.416666666666668,12,35
3071,GoAir,Kolkata,Banglore,1,4773,3,24,6,35,7.833333333333333,14,25
3072,Jet Airways,Kolkata,Banglore,1,9663,5,21,6,30,26.833333333333332,9,20
3073,Jet Airways,Kolkata,Banglore,1,12692,12,6,17,0,16.75,9,45
3074,IndiGo,Banglore,Delhi,0,3943,6,6,1,30,2.75,4,15
3075,Jet Airways,Kolkata,Banglore,1,10703,12,5,17,0,28.083333333333332,21,5
3076,IndiGo,Delhi,Cochin,1,8784,3,27,6,40,14.333333333333334,21,0
3077,Multiple carriers,Delhi,Cochin,1,11622,9,6,9,15,9.75,19,0
3078,IndiGo,Chennai,Kolkata,0,5277,5,24,22,5,2.3333333333333335,0,25
3079,Air Asia,Delhi,Cochin,1,8327,5,21,16,45,14.416666666666666,7,10
3080,IndiGo,Delhi,Cochin,0,6885,9,3,5,35,3.25,8,50
3081,Jet Airways,Banglore,Delhi,0,8016,12,6,17,45,3.0,20,45
3082,IndiGo,Delhi,Cochin,1,10112,1,6,23,30,5.083333333333333,4,35
3083,IndiGo,Delhi,Cochin,1,14871,6,3,17,30,8.083333333333334,1,35
3084,Jet Airways,Delhi,Cochin,1,10262,9,6,9,0,10.0,19,0
3085,Jet Airways,Mumbai,Hyderabad,0,2470,3,24,19,35,1.5,21,5
3086,Air India,Delhi,Cochin,2,11622,9,3,13,15,20.166666666666668,9,25
3087,Vistara,Kolkata,Banglore,1,8662,6,5,20,20,14.416666666666666,10,45
3088,Air India,Delhi,Cochin,2,11972,6,24,17,15,26.0,19,15
3089,Jet Airways,Delhi,Cochin,2,11992,6,6,9,25,19.0,4,25
3090,Jet Airways,Delhi,Cochin,1,12373,5,18,10,0,18.416666666666668,4,25
3091,Multiple carriers,Delhi,Cochin,1,7198,1,6,10,0,15.5,1,30
3092,Jet Airways,Delhi,Cochin,1,14714,6,15,7,5,5.5,12,35
3093,IndiGo,Delhi,Cochin,1,6316,9,6,16,0,9.5,1,30
3094,Air India,Delhi,Cochin,1,5998,3,27,17,40,14.583333333333334,8,15
3095,Jet Airways,Kolkata,Banglore,1,13044,12,6,18,55,21.416666666666668,16,20
3096,Multiple carriers,Delhi,Cochin,1,9646,12,6,13,5,9.416666666666666,22,30
3097,Air Asia,Delhi,Cochin,1,6451,6,27,16,45,14.416666666666666,7,10
3098,GoAir,Delhi,Cochin,1,5281,6,24,7,0,5.916666666666667,12,55
3099,Jet Airways,Mumbai,Hyderabad,0,2228,1,5,19,35,1.5,21,5
3100,IndiGo,Banglore,Delhi,0,3943,1,6,6,5,2.75,8,50
3101,Air India,Delhi,Cochin,2,11753,6,15,10,55,20.75,7,40
3103,Jet Airways,Delhi,Cochin,2,8728,3,21,13,55,28.916666666666668,18,50
3104,SpiceJet,Delhi,Cochin,1,4812,9,5,8,45,4.5,13,15
3105,Jet Airways,Kolkata,Banglore,1,14151,1,5,17,0,29.083333333333332,22,5
3106,Vistara,Kolkata,Banglore,1,8452,1,5,20,20,12.75,9,5
3107,IndiGo,Kolkata,Banglore,1,6762,3,24,15,10,5.083333333333333,20,15
3108,Jet Airways,Banglore,New Delhi,1,13817,12,3,18,55,18.333333333333332,13,15
3109,Jet Airways,Delhi,Cochin,1,12898,5,21,14,0,22.583333333333332,12,35
3110,IndiGo,Kolkata,Banglore,1,3480,6,4,19,20,4.416666666666667,23,45
3111,Jet Airways,Banglore,New Delhi,1,27992,1,3,11,40,9.666666666666666,21,20
3112,Jet Airways,Delhi,Cochin,2,7791,3,21,18,25,10.0,4,25
3113,Air India,Delhi,Cochin,1,5704,3,21,6,10,16.833333333333332,23,0
3114,IndiGo,Kolkata,Banglore,1,5268,5,21,16,35,5.666666666666667,22,15
3115,GoAir,Banglore,Delhi,0,3898,6,6,11,40,2.8333333333333335,14,30
3116,SpiceJet,Kolkata,Banglore,0,3847,3,15,9,0,2.5,11,30
3117,Multiple carriers,Delhi,Cochin,1,10877,12,6,7,30,11.5,19,0
3118,Multiple carriers,Delhi,Cochin,1,8371,9,4,8,45,10.5,19,15
3119,Multiple carriers,Delhi,Cochin,1,7038,6,6,7,10,15.333333333333334,22,30
3120,Jet Airways,Kolkata,Banglore,1,14571,9,6,6,30,9.833333333333334,16,20
3121,Jet Airways,Kolkata,Banglore,1,11841,9,6,20,0,13.333333333333334,9,20
3122,Jet Airways,Delhi,Cochin,2,15129,5,18,13,25,23.166666666666668,12,35
3123,SpiceJet,Kolkata,Banglore,0,3841,6,15,22,20,2.3333333333333335,0,40
3124,Jet Airways,Delhi,Cochin,1,10262,6,24,11,30,25.083333333333332,12,35
3125,Air India,Kolkata,Banglore,0,4460,6,4,20,45,2.5833333333333335,23,20
3126,IndiGo,Banglore,New Delhi,0,7648,3,3,18,25,2.9166666666666665,21,20
3127,Vistara,Kolkata,Banglore,1,8610,6,6,7,10,13.166666666666666,20,20
3128,IndiGo,Chennai,Kolkata,0,3597,6,18,13,15,2.3333333333333335,15,35
3129,IndiGo,Delhi,Cochin,1,6442,6,24,7,35,8.583333333333334,16,10
3130,IndiGo,Delhi,Cochin,1,12351,9,3,6,40,14.333333333333334,21,0
3131,Multiple carriers,Delhi,Cochin,1,14067,5,21,17,30,8.0,1,30
3132,IndiGo,Banglore,Delhi,0,4823,5,15,20,0,2.8333333333333335,22,50
3133,Vistara,Kolkata,Banglore,1,12102,3,24,17,0,29.166666666666668,22,10
3134,Jet Airways,Mumbai,Hyderabad,0,8040,5,24,7,5,1.4166666666666667,8,30
3136,IndiGo,Delhi,Cochin,1,6582,9,5,2,0,5.416666666666667,7,25
3137,Vistara,Banglore,Delhi,0,4668,12,6,11,30,2.8333333333333335,14,20
3138,IndiGo,Banglore,Delhi,0,4823,1,4,20,0,2.8333333333333335,22,50
3139,SpiceJet,Kolkata,Banglore,0,3873,1,5,22,20,2.3333333333333335,0,40
3140,Multiple carriers,Delhi,Cochin,1,8476,5,18,10,20,8.916666666666666,19,15
3141,IndiGo,Delhi,Cochin,1,5636,5,27,7,15,5.25,12,30
3142,Jet Airways,Kolkata,Banglore,1,8586,12,5,8,25,11.416666666666666,19,50
3143,IndiGo,Banglore,Delhi,0,4823,6,6,18,25,2.9166666666666665,21,20
3144,Air India,Delhi,Cochin,0,6881,6,3,5,10,2.8333333333333335,8,0
3145,Jet Airways,Kolkata,Banglore,1,10844,9,5,14,5,8.5,22,35
3146,IndiGo,Kolkata,Banglore,1,4226,4,24,19,35,3.6666666666666665,23,15
3147,Jet Airways,Delhi,Cochin,1,12373,9,5,19,15,23.75,19,0
3148,Air India,Kolkata,Banglore,2,10697,6,6,8,20,13.5,21,50
3149,Jet Airways,Mumbai,Hyderabad,0,4995,3,6,10,20,1.5,11,50
3150,Air India,Delhi,Cochin,2,9443,6,24,16,40,26.583333333333332,19,15
3152,Jet Airways,Delhi,Cochin,2,12347,3,21,18,25,34.0,4,25
3153,Multiple carriers,Delhi,Cochin,1,7408,9,6,13,0,8.0,21,0
3154,Jet Airways,Kolkata,Banglore,1,7064,1,4,18,55,14.416666666666666,9,20
3155,Jet Airways,Delhi,Cochin,1,13843,6,3,13,0,15.416666666666666,4,25
3156,IndiGo,Kolkata,Banglore,0,4174,12,4,15,30,2.5833333333333335,18,5
3157,Multiple carriers,Delhi,Cochin,3,16294,5,15,11,35,9.416666666666666,21,0
3158,SpiceJet,Kolkata,Banglore,0,3841,5,18,6,55,2.5833333333333335,9,30
3159,IndiGo,Banglore,Delhi,0,4423,6,15,4,0,2.8333333333333335,6,50
3160,Air India,Delhi,Cochin,0,5201,12,6,5,10,2.8333333333333335,8,0
3161,Air India,Banglore,New Delhi,2,12599,3,3,6,45,28.416666666666668,11,10
3162,IndiGo,Mumbai,Hyderabad,0,4049,5,21,6,25,1.5,7,55
3163,Air India,Kolkata,Banglore,2,12797,5,24,9,25,25.083333333333332,10,30
3164,Jet Airways,Kolkata,Banglore,1,13067,5,24,20,25,14.5,10,55
3165,Vistara,Kolkata,Banglore,1,9345,5,24,20,20,22.5,18,50
3166,IndiGo,Delhi,Cochin,1,6818,5,21,5,5,7.083333333333333,12,10
3167,Jet Airways,Mumbai,Hyderabad,0,8040,3,5,10,20,1.5,11,50
3168,Jet Airways,Delhi,Cochin,2,14300,12,6,18,20,18.25,12,35
3169,Multiple carriers,Delhi,Cochin,1,13727,5,15,18,15,7.25,1,30
3170,Jet Airways,Banglore,New Delhi,1,7832,3,21,16,55,17.5,10,25
3171,Multiple carriers,Delhi,Cochin,1,16259,9,3,4,0,8.916666666666666,12,55
3172,IndiGo,Banglore,Delhi,0,4823,6,27,8,30,2.8333333333333335,11,20
3173,Jet Airways,Banglore,New Delhi,1,16736,6,3,11,40,20.583333333333332,8,15
3174,Air India,Kolkata,Banglore,2,13217,6,6,9,25,20.0,5,25
3175,Multiple carriers,Delhi,Cochin,1,6637,3,27,12,50,8.166666666666666,21,0
3176,Jet Airways,Kolkata,Banglore,1,10844,9,6,18,55,17.083333333333332,12,0
3177,Multiple carriers,Delhi,Cochin,1,8401,3,21,10,0,9.25,19,15
3178,SpiceJet,Kolkata,Banglore,0,3873,12,4,9,0,2.4166666666666665,11,25
3179,Jet Airways,Delhi,Cochin,2,12410,6,24,20,0,8.416666666666666,4,25
3180,Jet Airways,Delhi,Cochin,2,15129,5,18,23,5,13.5,12,35
3181,IndiGo,Banglore,Delhi,0,4423,1,5,13,0,2.8333333333333335,15,50
3182,Jet Airways,Delhi,Cochin,1,16079,5,27,13,0,6.0,19,0
3183,Air India,Kolkata,Banglore,2,15894,6,6,14,30,18.416666666666668,8,55
3184,Multiple carriers,Delhi,Cochin,1,9103,5,15,4,55,14.083333333333334,19,0
3185,Air India,Delhi,Cochin,1,8991,12,6,9,45,22.5,8,15
3186,Air India,Kolkata,Banglore,2,7893,1,4,16,50,25.5,18,20
3187,IndiGo,Mumbai,Hyderabad,0,4575,3,3,2,30,1.5,4,0
3188,SpiceJet,Kolkata,Banglore,0,3873,3,5,9,0,2.4166666666666665,11,25
3189,Jet Airways,Banglore,New Delhi,1,7832,3,21,5,45,15.583333333333334,21,20
3190,IndiGo,Chennai,Kolkata,0,3597,1,5,14,45,2.3333333333333335,17,5
3191,Jet Airways,Kolkata,Banglore,1,13759,3,24,21,10,26.25,23,25
3192,Jet Airways,Banglore,Delhi,0,7229,5,27,18,55,3.0833333333333335,22,0
3193,SpiceJet,Kolkata,Banglore,0,3873,4,15,6,55,2.5833333333333335,9,30
3194,Multiple carriers,Delhi,Cochin,1,9794,5,15,6,0,13.0,19,0
3195,Air India,Delhi,Cochin,1,6681,3,27,13,30,18.75,8,15
3196,IndiGo,Banglore,Delhi,0,4423,4,21,21,15,3.0,0,15
3197,Jet Airways,Kolkata,Banglore,1,10844,5,15,8,25,11.416666666666666,19,50
3198,IndiGo,Delhi,Cochin,1,7258,1,6,9,15,11.75,21,0
3199,Jet Airways,Mumbai,Hyderabad,0,4995,12,6,10,20,1.5,11,50
3200,Jet Airways,Delhi,Cochin,1,14924,9,6,20,55,22.083333333333332,19,0
3201,Vistara,Banglore,New Delhi,1,6590,3,15,6,40,27.75,10,25
3202,Jet Airways,Delhi,Cochin,1,10262,3,6,20,55,15.666666666666666,12,35
3203,SpiceJet,Kolkata,Banglore,0,5515,9,3,9,0,2.5,11,30
3204,Jet Airways,Delhi,Cochin,2,6643,3,27,19,10,24.583333333333332,19,45
3205,IndiGo,Mumbai,Hyderabad,0,2754,6,24,19,5,1.5,20,35
3206,IndiGo,Delhi,Cochin,1,6493,9,6,17,5,5.166666666666667,22,15
3207,IndiGo,Kolkata,Banglore,1,6218,5,24,18,5,5.416666666666667,23,30
3208,Air India,Delhi,Cochin,2,10861,6,6,5,55,13.333333333333334,19,15
3209,IndiGo,Delhi,Cochin,1,7094,6,3,7,35,8.583333333333334,16,10
3210,SpiceJet,Mumbai,Hyderabad,0,2227,3,24,22,45,1.4166666666666667,0,10
3211,Jet Airways,Banglore,Delhi,0,4544,4,21,19,50,3.0,22,50
3212,Air India,Banglore,New Delhi,2,7664,3,21,5,50,10.5,16,20
3213,Jet Airways,Banglore,Delhi,0,8016,6,27,17,45,3.0,20,45
3214,Air Asia,Kolkata,Banglore,0,3807,5,27,22,50,2.5,1,20
3215,Air India,Delhi,Cochin,2,12698,3,6,7,10,12.083333333333334,19,15
3216,Jet Airways,Kolkata,Banglore,1,8586,5,24,6,30,22.166666666666668,4,40
3217,Jet Airways,Kolkata,Banglore,1,7064,1,4,6,30,22.166666666666668,4,40
3218,IndiGo,Delhi,Cochin,0,5601,9,6,5,35,3.25,8,50
3219,SpiceJet,Delhi,Cochin,1,7317,5,21,15,45,6.333333333333333,22,5
3220,Air India,Kolkata,Banglore,3,12797,6,5,10,0,24.5,10,30
3221,IndiGo,Kolkata,Banglore,1,4226,6,4,6,15,4.25,10,30
3222,Jet Airways,Kolkata,Banglore,1,14151,12,5,17,0,6.583333333333333,23,35
3223,IndiGo,Delhi,Cochin,1,6628,3,27,10,45,14.833333333333334,1,35
3224,IndiGo,Banglore,New Delhi,0,8033,9,3,4,0,2.8333333333333335,6,50
3225,Multiple carriers,Delhi,Cochin,1,11200,1,6,10,35,8.416666666666666,19,0
3226,IndiGo,Kolkata,Banglore,0,4804,6,24,15,30,2.5833333333333335,18,5
3227,Air Asia,Kolkata,Banglore,1,5192,12,6,22,40,12.0,10,40
3228,Jet Airways,Delhi,Cochin,2,13014,12,6,9,40,18.75,4,25
3229,Jet Airways,Kolkata,Banglore,1,10844,5,21,21,10,25.416666666666668,22,35
3230,Multiple carriers,Delhi,Cochin,1,15603,6,3,7,0,8.5,15,30
3231,GoAir,Banglore,Delhi,0,4239,3,4,7,45,2.9166666666666665,10,40
3232,Jet Airways,Kolkata,Banglore,1,13044,12,6,14,5,20.0,10,5
3233,Jet Airways,Delhi,Cochin,1,12898,5,27,18,15,24.75,19,0
3234,SpiceJet,Kolkata,Banglore,1,6013,1,4,8,35,8.666666666666666,17,15
3235,Jet Airways,Kolkata,Banglore,1,14781,6,5,16,30,6.083333333333333,22,35
3236,Jet Airways,Delhi,Cochin,1,12557,3,21,17,30,10.916666666666666,4,25
3237,Multiple carriers,Delhi,Cochin,1,13875,6,3,4,45,14.083333333333334,18,50
3238,Jet Airways,Delhi,Cochin,2,11507,6,15,9,35,18.833333333333332,4,25
3239,Air India,Kolkata,Banglore,0,5510,6,18,14,15,2.5,16,45
3240,GoAir,Kolkata,Banglore,1,10198,3,24,16,25,7.666666666666667,0,5
3241,Jet Airways,Kolkata,Banglore,1,8355,12,6,10,20,7.25,17,35
3242,Jet Airways,Banglore,Delhi,0,8016,1,6,18,55,3.0833333333333335,22,0
3243,IndiGo,Delhi,Cochin,1,6314,5,27,10,35,10.416666666666666,21,0
3244,Air India,Delhi,Cochin,0,5831,9,3,5,10,2.8333333333333335,8,0
3245,Jet Airways,Delhi,Cochin,1,10262,6,24,19,15,9.166666666666666,4,25
3246,Multiple carriers,Delhi,Cochin,1,15136,6,3,13,55,11.666666666666666,1,35
3247,Jet Airways,Banglore,New Delhi,1,7832,3,21,20,35,13.833333333333334,10,25
3248,SpiceJet,Chennai,Kolkata,0,3859,3,24,8,20,2.25,10,35
3249,IndiGo,Kolkata,Banglore,0,4174,6,4,15,15,2.5,17,45
3250,Jet Airways,Banglore,New Delhi,1,19225,6,3,5,45,5.666666666666667,11,25
3251,IndiGo,Delhi,Cochin,1,10518,9,3,4,45,16.25,21,0
3252,IndiGo,Banglore,Delhi,0,4823,6,4,7,10,2.9166666666666665,10,5
3253,Air India,Banglore,New Delhi,0,7276,3,24,10,0,2.75,12,45
3254,Multiple carriers,Delhi,Cochin,1,12192,9,6,10,0,9.0,19,0
3255,Air Asia,Delhi,Cochin,1,11410,1,6,16,45,14.416666666666666,7,10
3257,Jet Airways,Banglore,New Delhi,1,26890,1,3,5,45,9.5,15,15
3258,IndiGo,Kolkata,Banglore,0,4804,6,27,15,15,2.5,17,45
3259,Jet Airways,Kolkata,Banglore,1,10844,5,15,18,55,25.833333333333332,20,45
3260,Air India,Delhi,Cochin,2,12436,12,6,12,55,30.333333333333332,19,15
3261,IndiGo,Banglore,Delhi,0,4823,6,21,7,10,2.9166666666666665,10,5
3262,IndiGo,Mumbai,Hyderabad,0,2227,3,6,21,20,1.5,22,50
3263,Jet Airways,Delhi,Cochin,1,10262,1,6,20,55,15.666666666666666,12,35
3264,Jet Airways,Delhi,Cochin,1,17024,3,3,8,0,20.416666666666668,4,25
3265,Jet Airways,Delhi,Cochin,2,9296,3,27,6,20,22.083333333333332,4,25
3266,Air India,Delhi,Cochin,0,6094,6,6,18,5,3.0833333333333335,21,10
3267,Jet Airways,Kolkata,Banglore,1,8586,9,6,8,25,20.25,4,40
3268,Jet Airways,Delhi,Cochin,2,10919,6,15,6,45,21.666666666666668,4,25
3269,GoAir,Kolkata,Banglore,1,9495,9,6,16,40,7.583333333333333,0,15
3270,Jet Airways,Delhi,Cochin,1,14714,12,6,21,50,6.583333333333333,4,25
3271,Air India,Delhi,Cochin,0,5201,6,24,14,10,3.0,17,10
3272,Air India,Delhi,Cochin,2,7090,3,27,9,45,23.666666666666668,9,25
3273,IndiGo,Mumbai,Hyderabad,0,4575,5,15,9,10,1.5,10,40
3274,Multiple carriers,Delhi,Cochin,1,9646,5,15,7,5,9.083333333333334,16,10
3275,IndiGo,Delhi,Cochin,1,5636,12,6,2,0,5.416666666666667,7,25
3276,Multiple carriers,Delhi,Cochin,1,9646,6,15,7,5,9.083333333333334,16,10
3277,Jet Airways,Mumbai,Hyderabad,0,4050,9,3,19,40,1.5,21,10
3278,Jet Airways,Delhi,Cochin,1,14714,9,6,21,50,21.166666666666668,19,0
3279,IndiGo,Kolkata,Banglore,0,4804,6,18,15,15,2.5,17,45
3280,Jet Airways,Delhi,Cochin,1,10577,9,6,18,15,24.75,19,0
3281,GoAir,Banglore,Delhi,0,3898,6,15,20,55,2.75,23,40
3282,Jet Airways,Kolkata,Banglore,1,14571,6,6,20,0,16.0,12,0
3284,Jet Airways,Banglore,Delhi,0,8016,6,18,6,0,2.75,8,45
3285,IndiGo,Delhi,Cochin,1,6287,3,21,4,55,7.083333333333333,12,0
3286,Air India,Kolkata,Banglore,1,8366,6,6,16,50,15.083333333333334,7,55
3287,Jet Airways,Delhi,Cochin,1,15400,6,3,11,30,7.333333333333333,18,50
3288,Vistara,Banglore,New Delhi,0,8553,3,3,19,40,2.6666666666666665,22,20
3289,SpiceJet,Kolkata,Banglore,0,3841,9,4,6,55,2.5833333333333335,9,30
3290,Air India,Delhi,Cochin,2,10021,9,4,5,55,25.75,7,40
3291,SpiceJet,Chennai,Kolkata,0,3597,6,24,17,45,2.3333333333333335,20,5
3292,IndiGo,Chennai,Kolkata,0,4332,5,24,11,35,2.4166666666666665,14,0
3293,GoAir,Banglore,Delhi,0,3898,6,21,20,55,2.75,23,40
3294,Jet Airways,Mumbai,Hyderabad,2,21375,6,3,13,5,27.75,16,50
3295,Vistara,Kolkata,Banglore,1,8610,6,6,7,10,16.25,23,25
3296,IndiGo,Kolkata,Banglore,0,4804,6,15,17,15,2.5833333333333335,19,50
3297,Air India,Delhi,Cochin,2,13591,1,6,14,25,28.833333333333332,19,15
3298,Jet Airways,Kolkata,Banglore,1,14781,6,5,6,30,9.833333333333334,16,20
3299,Jet Airways,Banglore,New Delhi,1,9134,3,15,8,0,5.25,13,15
3300,Air India,Delhi,Cochin,2,10493,9,6,5,55,25.75,7,40
3301,Jet Airways,Banglore,New Delhi,1,8147,3,24,11,40,21.333333333333332,9,0
3302,SpiceJet,Kolkata,Banglore,0,3873,6,21,22,20,2.3333333333333335,0,40
3303,Jet Airways,Kolkata,Banglore,1,14571,9,6,18,55,17.083333333333332,12,0
3304,Air India,Banglore,New Delhi,2,11003,3,3,10,30,10.916666666666666,21,25
3305,Jet Airways,Delhi,Cochin,1,10262,3,6,19,15,9.166666666666666,4,25
3306,Jet Airways,Delhi,Cochin,1,12719,3,21,2,15,16.583333333333332,18,50
3307,Jet Airways,Delhi,Cochin,1,10262,6,24,20,55,22.083333333333332,19,0
3308,Air India,Banglore,Delhi,0,7171,6,21,17,0,2.75,19,45
3309,SpiceJet,Banglore,Delhi,0,4423,4,27,5,55,2.6666666666666665,8,35
3310,Multiple carriers,Delhi,Cochin,1,12616,9,3,17,25,8.166666666666666,1,35
3311,Air India,Delhi,Cochin,2,12970,1,6,17,15,26.0,19,15
3312,Jet Airways,Kolkata,Banglore,1,14914,3,24,21,10,12.916666666666666,10,5
3313,Jet Airways,Mumbai,Hyderabad,0,3210,6,5,2,55,1.4166666666666667,4,20
3314,GoAir,Banglore,Delhi,0,4632,4,21,7,45,2.9166666666666665,10,40
3315,Jet Airways,Delhi,Cochin,1,12373,9,5,17,30,10.916666666666666,4,25
3316,IndiGo,Kolkata,Banglore,0,4804,6,15,14,25,2.5,16,55
3317,Multiple carriers,Delhi,Cochin,3,21829,3,3,11,35,9.416666666666666,21,0
3318,Multiple carriers,Delhi,Cochin,1,13587,1,6,8,0,13.0,21,0
3319,Jet Airways,Delhi,Cochin,2,12819,6,27,23,5,29.333333333333332,4,25
3320,Air Asia,Delhi,Cochin,1,6151,3,27,20,10,11.0,7,10
3321,Jet Airways,Banglore,Delhi,0,8016,1,6,15,15,2.9166666666666665,18,10
3322,Multiple carriers,Delhi,Cochin,1,15135,6,3,7,30,11.333333333333334,18,50
3323,IndiGo,Delhi,Cochin,1,6794,5,21,17,10,8.333333333333334,1,30
3324,Vistara,Kolkata,Banglore,1,8610,5,15,17,0,27.333333333333332,20,20
3325,Air India,Kolkata,Banglore,2,12723,5,18,5,50,30.666666666666668,12,30
3326,Air India,Kolkata,Banglore,1,7662,6,6,12,0,25.25,13,15
3327,Multiple carriers,Delhi,Cochin,1,14343,9,3,17,0,8.583333333333334,1,35
3328,Multiple carriers,Delhi,Cochin,1,6795,1,6,10,20,15.166666666666666,1,30
3329,SpiceJet,Kolkata,Banglore,0,3873,9,5,22,20,2.3333333333333335,0,40
3330,IndiGo,Mumbai,Hyderabad,0,2754,12,6,19,5,1.5,20,35
3331,Air India,Mumbai,Hyderabad,1,16666,6,3,6,10,15.083333333333334,21,15
3332,Multiple carriers,Delhi,Cochin,1,11098,1,6,4,55,7.666666666666667,12,35
